siren,nom,ville,code_postal,departement,date_parution,date_jugement,nature_jugement,famille_jugement,bodacc_id
923299093,Association ACCES MEDECINE SANTE RENE LABORIE,Paris,75002,75,2026-04-30,2026-04-15,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202600836732
501971568,ASSOCIATION INTEGR'A DOM,BRIVE LA GAILLARDE,19100,19,2026-04-30,2026-04-29,Autre jugement et ordonnance,Extrait de jugement,A202600835416
879360014,ASSOCIATION DENTAIRE DE REUILLY - Sigle: A.D.R,Paris,75012,75,2026-04-30,2026-04-14,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202600836730
901024851,ASSOCIATION ACCES MEDECINE SANTE ROUEN,ROUEN,76000,76,2026-04-29,2026-04-20,Autre jugement et ordonnance,Extrait de jugement,A202600821601
328180096,ASSOCIATION POUR L’ENSEIGNEMENT ET LA FORMATION DES TRAVAILLEURS IMMIGRES ET LEURS FAMILLES,Mâcon,71000,71,2024-10-24,2024-10-11,Autre jugement prononçant,Jugement prononçant,A202402071922
819596123,association AHIMSA,Paris,75008,75,2026-04-26,2026-04-09,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202600802797
776803744,ASSOCIATION FAMILIALE RURALE,Gardouch,31290,31,2024-06-13,2024-05-21,Jugement arrêtant un plan de cession,Extrait de jugement,A202401132090
909163941,Association CENTRE DE SANTE MEDICO DENTAIRE ASNIERES SUR SEINE,Asnières-sur-Seine,92600,75,2026-04-24,2026-04-08,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202600794080
918068875,Association UNION NATIONALE FRANCE RUSSIE CEI - Sigle: FRANCEIRUS,Paris,75010,75,2026-04-24,2026-04-08,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202600794084
832068654,Association CENTRE DE SANTE MEDICO DENTAIRE SAINT-DENIS - Sigle: C.S.M.D.S.D,Saint-Denis,93200,75,2026-04-24,2026-04-08,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202600794082
923178503,Association CENTRE DE SANTE MEDICO DENTAIRE TRAPPES,Trappes,78190,75,2026-04-24,2026-04-08,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202600794083
923186787,Association CENTRE DE SANTE MEDICO DENTAIRE CREIL (CSMDCR),Creil,60100,75,2026-04-24,2026-04-08,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202600794081
311441612,ASSOCIATION D’ANIMATION POPULAIRE INTER-QUARTIERS,Rochefort sur Mer,17300,17,2025-07-10,2025-06-10,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202501312378
433318607,ASSOCIATION PATRIMOINE ET SAVOIRS (APS),Petit-Canal,97131,971,2025-01-24,2024-12-27,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202500173379
832572689,ASSOCIATION RESEAU D’ECHANGES ET DE RESTAURATION (RER),Sarcelles,95200,95,2026-04-22,2026-04-09,Autre jugement et ordonnance,Extrait de jugement,A202600771998
410393482,L’ASSOCIATION ERMONT BALZAC,Saint-Gratien,95210,95,2026-01-13,2025-11-25,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202600073098
818007460,Association FRANCAIS POUR L'INSERTION SOCIALE ET PROFESSIONNELLE EN EUROPE - Sigle: FISPE,Paris,75017,75,2025-05-04,2025-04-17,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202500865212
332618131,ASSOCIATION PARTAGE SOLIDARITE PAR LE TRAVAIL ECOMMOY,Ecommoy,72220,72,2026-04-21,2026-04-14,Jugement d'ouverture d'une procédure de sauvegarde,Jugement d'ouverture,A202600765701
319606331,association FEDERATION DES COLLECTIFS EN GESTION ET ACCOMPAGNEMENT (anciennement dénommée FEDERATION CENTRES GESTION AGREES),Paris),75017,75,2026-04-19,2026-04-02,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202600752780
924289200,Association BILINGUAL INTERNATIONAL SECONDARY SCHOOL PARIS - Sigle: BISSP,Paris,75015,75,2026-04-19,2026-04-02,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202600752756
890759152,association LANTANA PAYSAGISTES ENSEMBLE - Sigle:ALPE,Paris,75008,75,2026-04-19,2026-04-02,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202600752781
878311208,ASSOCIATION CENTRE DE SANTE MEDICO DENTAIRE SAINT-GEORGES (C.S.D.S.G),Nancy,54000,75,2024-10-04,2024-09-18,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202401933149
494991433,EUROPEAN ASSOCIATION FOR SCIENTIFIC CAREER ORIENTATION,PARAY VIEILLE POSTE,91550,91,2025-09-17,2025-09-11,Autre jugement et ordonnance,Extrait de jugement,A202501781593
412243784,ASSOCIATION CINEM'AUDE VAP,NARBONNE,11100,11,2026-04-16,2026-04-13,Autre jugement et ordonnance,Extrait de jugement,A202600732147
521945394,association CREADIFFUSION,Paris,75002,75,2026-04-16,2026-03-31,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202600732466
319588679,ASSOCIATION REUNIONNAISE EDUCATION POPULAIRE,SAINT- PIERRE,97410,974,2026-04-16,2026-04-09,Autre jugement et ordonnance,Extrait de jugement,A202600732641
893641902,"FLUMINE § AERINE, LES DEUX TURQUOISES, ASSOCIATION DES USAGERS DES ESPACES MARITIMES ET AERIENS",ROISSY-EN-FRANCE,95700,95,2026-04-15,2026-04-09,Autre jugement et ordonnance,Extrait de jugement,A202600722778
905118550,Association SYGMA SANTE,Paris,75010,75,2026-04-14,2026-03-27,Jugement d'extension d'une procédure de redressement judiciaire,Jugement d'ouverture,A202600712401
843490129,Association ARTS ET TECHNIQUES DU SPECTACLE,Paris,75020,75,2026-04-14,2026-03-27,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202600712400
484675012,ASSOCIATION ASALEE,Paris,75020,75,2026-04-14,2026-03-27,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202600712398
805305851,association KARTIERDORANGE,Paris,75005,75,2026-04-12,2026-03-26,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202600702894
300110392,ASSOCIATION DES PERSONNELS DU RECTORAT DE BESANCON,BESANCON,25000,25,2026-04-12,2026-03-31,Autre jugement et ordonnance,Extrait de jugement,A202600702676
312629710,Association Régionale d'Accompagnement des Professions Libérales du Grand Ouest,RENNES,35200,35,2026-04-09,2026-04-07,Autre jugement et ordonnance,Extrait de jugement,A202600681222
312397177,FNATH ASSOCIATION DES ACCIDENTES DE LA VIE GROUPEMENT DE L'INDRE,CHÂTEAUROUX,36000,36,2026-04-07,2025-12-01,Autre jugement et ordonnance,Extrait de jugement,A202600676213
811634427,ASSOCIATION GREEN GARDEN,Saint Junien,87200,87,2026-04-03,2026-03-18,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202600653555
839375136,association CENTRE DE SANTE MEDICO DENTAIRE NATIONALE - Sigle: C.S.M.D.N,Paris,75013,75,2026-04-03,2026-03-18,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202600653332
523258283,Association THE LITTLE ENGLISH MONTESSORI SCHOOL,Paris,75015,75,2025-08-24,2025-08-07,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202501611622
891074619,association CENTRE DE SANTE MEDICO DENTAIRE PARIS FLANDRE,Paris,75019,75,2026-04-03,2026-03-18,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202600653333
853963502,ASSOCIATION AUX SOURIRES DES TI ZAZAKEL,ST PIERRE,97432,974,2026-04-02,2026-03-31,Autre jugement et ordonnance,Extrait de jugement,A202600643259
391157765,ASSOCIATION FSE DU LYCEE HENRI IV,Paris,75005,75,2025-05-04,2025-03-13,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202500865283
809607880,ASSOCIATION GARAGE SOLIDAIRE DU JURA,Montmorot,39570,39,2024-03-15,2024-03-08,Jugement de conversion en liquidation judiciaire,Jugement prononçant,A202400532023
324896448,ASSOCIATION DEPARTEMENTALE VOYAGEURS GADJÉ ET TSIGANES EN FRANCE (ADVOG),CERGY-SAINT-CHRISTOPHE,95800,95,2026-03-26,2026-03-24,Autre jugement et ordonnance,Extrait de jugement,A202600595767
894113851,ASSOCIATION MAYOTTE NOUVEAU DEPART,Sada,97640,976,2023-07-06,2022-04-08,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202301294924
820372936,association CENTRE DE SANTE MEDICO DENTAIRE BELSUNCE - Sigle: CSMDB,Marseille,13001,75,2024-10-04,2024-09-18,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202401933173
409031184,ASSOCIATION DES DIABETIQUES DE LA REUNION,Le Tampon,97430,974,2025-04-09,2025-03-06,Autre jugement prononçant,Jugement prononçant,A202500701317
878682913,ASSOCIATION CENTRE DE SANTE MEDICO DENTAIRE MELUN,Melun,77000,75,2024-10-04,2024-09-18,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202401933148
891296329,ASSOCIATION MEDICO DENTAIRE D'ENGHIEN LES BAINS,Enghien-les-Bains,95880,75,2025-09-05,2025-08-20,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202501702119
890148794,Association MEDICO DENTAIRE CLAYE SOUILLY,Claye-Souilly,77410,75,2025-07-06,2025-06-19,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202501283948
825335037,association CHIEN GUIDE POUR LA LIBERTE VISUELLES - Sigle: C.G.L.V,Paris,75015,75,2026-03-17,2026-02-27,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202600524593
905238648,ASSOCIATION MEDICO DENTAIRE COLMAR 68,Yerres,91330,75,2025-09-05,2025-08-20,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202501702118
384419826,ASSOCIATION DE GESTION DU CENTRE DES METIERS D’ART (AGCMA),Pointe-à-Pitre,97110,971,2023-12-12,2023-11-15,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202302393260
878309947,association CENTRE DE SANTE MEDICO DENTAIRE ORLY (C.S.M.D.O),Orly,94310,75,2024-12-13,2024-11-27,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202402413554
843061649,ASSOCIATION CENTRE DE SANTE MEDICO DENTAIRE ST-CATHERINE,Bordeaux,33000,75,2024-12-13,2024-11-27,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202402413530
422123596,ASSOCIATION GUADELOUPEENNE DES MYOPATHES - (AGM),Les Abymes,97139,971,2024-05-26,2024-04-15,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202401001934
837659309,association CENTRE DE SANTE MEDICO DENTAIRE VENISSIEUX - Sigle: CSMDV,Vénissieux,69200,75,2024-12-13,2024-11-27,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202402413555
877702290,OBYFIGHT ASSOCIATION,Vitry-sur-Seine,94400,94,2025-02-04,2025-01-13,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202500243492
877978437,Association CEP PARITAIRE ILE-DE-FRANCE,Paris,75019,75,2025-11-11,2025-10-24,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202502175319
904862257,Association MEDICO DENTAIRE SCEAUX,Levallois-Perret,92300,75,2025-09-05,2025-08-20,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202501702125
495388910,ASSOCIATION MA 2EME MAISON,Terre de Bancalie,81120,81,2024-11-27,2024-11-12,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202402294262
477728901,Association ARTHUR ET MARINE,Paris,75013,75,2026-03-10,2026-02-20,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202600475379
533681540,association K2CIRK,Paris,75005,75,2026-03-08,2026-02-19,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202600463167
412578627,AI-CONSEIL (ASSOCIATION D'INGENIEUR CONSEIL),Évreux,27000,27,2026-03-08,2026-02-26,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202600462863
800364150,ASSOCIATION DES ARTISANS D'ART ET ARTISTES DE MALICORNE,Malicorne-sur-Sarthe,72270,72,2026-03-08,2026-03-03,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202600463096
775674260,association FEDERATION UNIE DES AUBERGES DE JEUNESSE - Sigle: FUAJ,Paris,75018,75,2026-03-05,2026-03-02,Autre jugement prononçant,Jugement prononçant,A202600443590
848526695,association YAM,Paris,75017,75,2026-03-04,2026-02-16,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202600431718
831742168,association BELIEVE AMERINDIOS,,,75,2026-02-28,2026-02-12,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202600414134
878310689,ASSOCIATION CENTRE DE SAINTE MEDICO DENTAIRE PARIS REPUBLIQUE (C.S.M.D.P.R),Paris,75011,75,2024-10-04,2024-09-18,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202401933147
830139366,ASSOCIATION FONTENAY EN SCENE,FONTENAY LE COMTE,85200,85,2026-02-28,2026-02-26,Autre jugement et ordonnance,Extrait de jugement,A202600414308
354060600,"ASSOCIATION POUR LA CONCERTATION ET LES ACTIONS DE DEVELOPPEMENT LOCAL, ACADEL",Marseille,13015,13,2024-03-03,2024-02-14,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202400443359
879088235,Association TRANSITION FORUM ASSOCIATION,Paris,75009,75,2025-09-04,2025-08-19,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A20250169589
317944783,ASSOCIATION LORRAINE D'AMITIES FRANCO ARABE,Nancy,54000,54,2025-03-20,2025-02-25,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202500563110
488611369,ASSOCIATION DE GYM VOLONTAIRE D'ARCHIGNY,ARCHIGNY,86210,86,2026-02-26,2026-02-24,Autre jugement et ordonnance,Extrait de jugement,A202600393007
353724321,AISM (ASSOCIATION INTERMEDIAIRE DU ST MAIXENTAIS),SAINT-MAIXENT-L'ECOLE,79400,79,2026-02-24,2026-02-20,Autre jugement et ordonnance,Extrait de jugement,A202600374376
800481145,"Association CENTRE DE SANTE DENTAIRE BLAISE PASCAL, ATTITUDE BUSINESS CONSEIL - ABC","Tours, Poulaines","37000, 36210",36,2026-02-22,2026-01-14,Jugement d'extension d'une procédure de redressement judiciaire,Jugement d'ouverture,A202600362596
878548171,ASSOCIATION DENTAL CARE CENTRE DE SANTE DENTAIRE DE GOUSSAINVILLE,GOUSSAINVILLE,95190,95,2026-02-22,2026-02-17,Autre jugement et ordonnance,Extrait de jugement,A202600363127
781173174,ASSOCIATION DEPARTEMENTALE DES FRANCAS DE LA CHARENTE,ANGOULEME,16000,16,2026-02-22,2026-02-19,Autre jugement et ordonnance,Extrait de jugement,A202600362370
479605941,ASSOCIATION JETS D'ENCRE,Paris,75012,75,2025-04-25,2025-04-09,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202500814874
919775411,association FORCE DEVELOPPEMENT AFRIQUE,Paris,75016,75,2026-02-18,2026-02-02,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202600331749
431886423,ASSOCIATION LOONOISE DES AMIS DES MARINS,Loon-Plage,59279,59,2025-04-10,2025-03-07,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202500713156
499966372,ASSOCIATION POUR LA FORMATION EN PSYCHOLOGIE APPLIQUEE ET GERONTOLOGIE,Fos-sur-Mer,13270,13,2024-02-14,2023-04-20,Autre jugement prononçant,Jugement prononçant,A202400312880
331552034,Association DEVELOP CREATION ETUDES PROJETS - Sigle: ADCEP,Paris,75019,75,2026-02-17,2026-01-30,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202600325372
909107310,ASSOCIATION VDHDF VENT DEBOUT HAUTS DE FRANCE,DUNKERQUE,59240,59,2026-02-17,2026-02-13,Autre jugement et ordonnance,Extrait de jugement,A202600325209
883097305,ASSOCIATION LA TETE 2 L'EMPLOI,Paris,75020,75,2025-08-31,2025-08-14,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202501661734
923875405,ASSOCIATION DES CORSAIRES DE LA COHESION SOCIALE,LE VAL DAVID,27120,27,2026-02-13,2026-01-19,Autre jugement et ordonnance,Extrait de jugement,A202600302706
410659478,Association ACADEMIE POUR L'EDUCATION PAR LE SPORT sigle : APELS,Paris,75009,75,2026-02-11,2026-01-26,Jugement d'ouverture d'une procédure de sauvegarde,Jugement d'ouverture,A202600281625
830889457,ASSOCIATION SOLIDARITES PROFESSIONNELLES TRANSITIONS,Beauchamp,95250,95,2026-02-04,,Autre jugement prononçant,Jugement prononçant,A202600231812
321896599,ASSOCIATION GESTION CANTINE SCOLAIRE,SAINT MESMIN,85700,85,2026-02-02,2025-06-19,Autre jugement et ordonnance,Extrait de jugement,A202600225882
751751900,ASSOCIATION A DOMICILE,SAINTE-CLOTILDE,97490,974,2026-01-31,2026-01-29,Autre jugement et ordonnance,Extrait de jugement,A202600213047
384651105,Association AFRIQUE PARTENAIRES SERVICES,Paris,75015,75,2026-01-31,2026-01-15,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202600212662
424040863,ASSOCIATION PARENT ELEVES ENSEIGNE PUBLIC PORT (APEEP),Le Port (Réunion),97420,974,2024-07-28,2024-07-04,Autre jugement prononçant,Jugement prononçant,A202401453245
801663964,ASSOCIATION MEDIA PLUS SIGN,,,94,2026-01-30,,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202600203517
508769874,ARCA (ASSOCIATION DE RECHERCHE EN CRIMINOLOGIE APPLIQUEE),JOUE-LES-TOURS,37300,37,2026-01-28,2026-01-08,Autre jugement et ordonnance,Extrait de jugement,A202600181445
923443378,ASSOCIATION LA PORTE BLEUE,Bordeaux,33000,33,2026-01-27,2025-11-28,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202600175423
327756300,FAMILLES RURALES ASSOCIATION DE RUILLE SUR LOIR,Loir en vallée,72340,72,2025-12-14,2025-12-09,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202502402779
385314646,ASSOCIATION HYERES ORIENTATION DITE ASSHOR,La Valette-du-Var,83160,83,2024-11-02,2024-10-17,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202402132629
921710455,ASSOCIATION LA GROSSE CLOCHE,Bordeaux,33000,33,2026-01-25,2025-11-28,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202600162632
803492693,ASSOCIATION BAS GROUP FORMATIONS,CERGY,95000,95,2026-01-25,2026-01-20,Autre jugement et ordonnance,Extrait de jugement,A202600163142
900604810,ASSOCIATION L’ABATT’MOBILE - L’ABATTOIR NORMAND A LA FERME,Coutances,50200,50,2026-01-23,2025-11-28,Liste des créances nées après le jugement d'ouverture d'une procédure de liquidation judiciaire,Avis de dépôt,A202600152791
510064744,ASSOCIATION RESTAURANT FDB,CAUDAN,56850,56,2026-01-23,2025-03-31,Autre jugement et ordonnance,Extrait de jugement,A202600152888
775662885,ASSOCIATION COMITE D'ETUDES ET D'INFORMATIONS PEDAGOGIQUES DE L'EDUCATION PHYSIQUE ET DU SPORT (CEIPEPES),Paris,75012,75,2025-06-05,2025-05-20,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202501074595
804230696,ASSOCIATION D'INSERTION DE SOLIDARITÉ ET DE FORMATION,PETIT-CANAL,97131,971,2026-01-22,2026-01-19,Autre jugement et ordonnance,Extrait de jugement,A202600143355
847608700,ASSOCIATION CENTRE DE SANTE MEDICO DENTAIRE DES ETATS (C.S.M.D.E),Lyon,69008,75,2024-11-30,2024-11-14,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202402322943
822018511,ASSOCIATION SEVIGNE,RENNES,35000,35,2026-01-21,2026-01-19,Autre jugement et ordonnance,Extrait de jugement,A202600132931
432308161,ASSOCIATION COORDINATION POUR PROMOUVOIR COMPETENCE ET VOLONTARIAT CPCV-EST,Strasbourg,67100,67,2026-01-18,2025-11-10,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202600112212
538356312,ASSOCIATION SOCIALE DE COUVERTURE DENTAIRE UNIVERSELLE,Nice,06300,06,2024-05-26,2015-10-29,Dépôt de l'état des créances,Avis de dépôt,A202401001375
394413462,ASSOCIATION PRESENCE,Nice,06000,06,2026-01-18,2025-11-24,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202600111893
899333470,ASSOCIATION DENTALLIANCE VAUGIRARD,Paris,75015,75,2024-11-27,2024-11-07,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202402294227
877721415,L’Association CENTRE DE SANTE NICE LIBERATION,Nice,06000,06,2026-01-16,2025-11-24,Autre jugement prononçant,Jugement prononçant,A202600102242
883647414,Association CENTRE DE SANTE NICE SOLA,Nice,06000,06,2026-01-16,2025-11-24,Autre jugement prononçant,Jugement prononçant,A202600102241
481941698,ASSOCIATION L’OBSERVATOIRE FEMININ,Les Abymes,97139,971,2026-01-16,2025-11-20,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202600103596
512443540,Association SPORT NATURE DEVELOPPEMENT,Sospel,06380,06,2026-01-16,2025-11-24,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202600102238
479647547,ASSOCIATION D’INSERTION ET DE SOLIDARITÉ - ADIS,Petit-Canal,97131,971,2024-02-09,2024-01-19,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202400284022
839226057,Association PHENIX PRODUCTIONS,Nice,06000,06,2026-01-16,2025-11-24,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202600102249
409908704,ASSOCIATION POUR LE DEVELOPPEMENT DE LA NEUROPSYCHOLOGIE APPLIQUEE,BESANCON,25000,25,2026-01-14,2026-01-06,Autre jugement et ordonnance,Extrait de jugement,A202600082862
524819646,AFRICA FUTURE ASSOCIATION INTERNATIONAL HUMANITAIRE ET CULTURELLE,Le Bourget,93350,93,2025-04-22,2025-03-20,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202500796673
425064284,ASSOCIATION LES ATELIERS DU DEFI,Chambéry,73000,73,2024-06-18,2024-05-28,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202401163189
812973956,L‘ASSOCIATION MARTINIQUE FORME ET FITNESS,Fort-de-France,97200,972,2025-08-16,2025-06-24,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202501562410
889583191,Association CLUB NETWORK,Clermont-Ferrand,63000,63,2026-01-11,2025-11-26,Jugement de conversion en liquidation judiciaire,Jugement prononçant,A202600061457
908567613,Association LEVEL ALTITUDE,Nantes,44000,44,2026-01-11,2025-10-14,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202600061402
752766808,ASSOCIATION LE COLLECTIF T’CAP,Saint-Herblain,44800,44,2025-02-21,2024-11-26,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202500372499
391753779,L’ASSOCIATION UNION REGIONALE DES STRUCTURES D’INSERTION PAR L’ACTIVITE ECONOMIQUE DE MARTINIQUE - URSIAE,Saint-Joseph,97212,972,2024-06-20,2024-04-23,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202401182854
504254376,ASSOCIATION FRANCE VICTIMS 45 - AVL,Orléans,45000,45,2025-01-15,2024-12-12,Jugement d'ouverture d'une procédure de sauvegarde,Jugement d'ouverture,A202500101371
538077330,ASSOCIATION A2MAINS SERVICES GRESIVAUDAN,Crolles,38920,38,2025-01-30,2025-01-09,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202500212339
884451535,ASSOCIATION DENTAIRE DE SAINT MANDE,Saint-Mandé,94160,94,2026-01-09,2025-11-17,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202600052053
821727435,ASSOCIATION EP PROD.,Paris,75005,75,2023-04-14,2023-03-23,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202300742359
794134791,ASSOCIATION FR 45 - SOLICOEUR,Orléans,45100,45,2025-07-11,2025-05-23,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202501322663
775530769,ASSOCIATION FOOTBALL CLUB OLYMPIQUE DE SAINT JEAN DE LA RUELLE,Saint-Jean-de-la-Ruelle,45140,45,2023-05-05,2023-04-14,Autre jugement et ordonnance,Extrait de jugement,A202300881014
304154800,Association MONESTIER,Paris,75013,75,2025-08-10,2025-07-24,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202501524099
923217640,ASSOCIATION POLE BIEN ETRE SAINT LO,Saint-Lô,50000,50,2026-01-07,2025-11-14,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202600031671
811697630,ASSOCIATION BLEU BLANC ZEBRE,Paris,75012,75,2025-02-19,2025-02-03,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202500351427
794648287,Association AGENCE NATIONALE POUR LA FORMATION VERS L'EMPLOI (ANAFE),Paris,75009,75,2025-10-26,2025-10-09,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A20250206977
911949501,ASSOCIATION DE L’AUBERGE DE D’ARTAGNAN,Lupiac,32290,32,2025-09-05,2025-07-31,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202501701803
384175121,ASSOCIATION IDé,Valentigney,25700,90,2024-12-10,2024-10-01,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202402383485
844855387,R & BR ASSOCIATION,Versailles,78000,78,2025-12-30,2025-12-18,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202502502727
812833432,ASSOCIATION DES JEUNES CINEASTES INDEPENDANTS,Paris,75018,75,2024-07-17,2024-06-20,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202401371057
393563119,ASSOCIATION LES ENFANTS TERRIBLES,Paris,75020,75,2024-11-28,2024-09-19,Dépôt de l'état des créances,Avis de dépôt,A202402302839
802794362,ASSOCIATION HDC JUMP,Paris,75007,75,2024-07-16,2024-06-27,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202401363408
889196507,Association DENTALLIANCE,Paris,75015,75,2025-12-26,2025-12-09,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202502482867
392632055,Association COMITE NATIONAL POUR DEVELOPPEMENT DU BOIS - Sigle : CNDB,,,75,2025-12-26,2025-12-09,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202502482866
422979005,ASSOCIATION WOODSTOWER,Lyon,69007,69,2024-10-10,2024-09-24,Jugement d'ouverture d'une procédure de sauvegarde,Jugement d'ouverture,A202401972424
808750764,ASSOCIATION POUR L’ENSEIGNEMENT DU NUMERIQUE,Agen,47000,47,2023-04-16,2023-03-30,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202300752228
424979060,Association AGENCE POUR LE DEVELOPPEMENT ET LA PROMOTION DE L’ECONOMIE SOLIDAIRE EN MIDI-PYRENEES (ADEPES),Toulouse,31300,31,2024-10-16,2024-09-30,Autre jugement et ordonnance,Extrait de jugement,A202402012825
414807438,Association SPECTAMBUL,Colombiers,31770,31,2025-12-23,2025-10-31,Dépôt de l'état des créances,Avis de dépôt,A202502465473
