siren,nom,ville,code_postal,departement,date_parution,date_jugement,nature_jugement,famille_jugement,bodacc_id
300462538,ASSOCIATION SYNDICAT DEPARTEMENTAL DE LA BOULANGERIE DE L’EURE,,,27,2022-12-31,,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202202552311
412024259,ASSOCIATION GROUPEMENT D’EMPLOYEURS D’ILLE ET VILLAINE,Châteaugiron,35410,35,2022-12-29,2022-12-12,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202202531681
348796509,ASSOCIATION DEPANN’FAMILLES GARDES D’ENFANTS,Lyon,69001,69,2022-12-29,2022-12-13,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202202531724
841475312,ASSOCIATION GARAGE LA DERNIERE CHANCE,Outreau,62230,62,2022-12-29,2022-12-15,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202202531713
423665876,ASSOCIATION ESSOR,Roubaix,59100,59,2021-03-09,2021-02-05,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202100473012
799067053,L’ASSOCIATION SEPT LIEUX,Roubaix,59100,59,2022-12-25,2022-12-02,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202202502143
350502548,ASSOCIATION ESPOIR,Roubaix,59100,59,2021-03-09,2021-02-05,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202100473011
504769415,ASSOCIATION VIVAD - VIVRE A DOMICILE - AIDE A LA PERSONNE,Paris,75005,75,2020-01-07,2019-12-12,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202000041365
798336798,ASSOCIATION LAUTRIE-GUILBERT,Houplines,59116,59,2021-12-21,2021-12-03,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202102476824
484642012,ASSOCIATION FEDERATION DE CARNAVAL TROPICAL DE PARIS ET D’ILE DE FRANCE,Paris,75020,75,2021-10-05,2021-09-23,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202101945558
442314936,ASSOCIATION AINA WORLD,Paris,75020,75,2021-06-22,2021-06-03,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202101203338
840989263,ASSOCIATION BETTER WORLD FORUM,Paris,75005,75,2020-06-24,2020-05-14,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202001212318
481655256,ASSOCIATION DE LA PISTE A LA SCENE - ECOLE DES ARTS DU CIRQUE,Compiègne,60200,60,2022-12-23,2022-11-18,Autre jugement de clôture,Jugement de clôture,A202202492229
420090029,ASSOCIATION STUDI HA DUDI,Plésidy,22720,22,2021-12-09,2021-11-26,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202102391807
779188267,ASSOCIATION PACEI,Paris,63100,63,2021-10-15,2021-10-06,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202102023661
492319371,ASSOCIATION UNE IDEE DERRIERE L’ECRAN,Saint-Martin-de-Crau,13310,13,2022-12-22,2022-12-08,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202202483270
380814871,ASSOCIATION CLUB DE NATATION USLM PACOUSSINES,Remire-Montjoly,97354,973,2022-12-20,2022-12-02,Autre jugement et ordonnance,Extrait de jugement,A202202463757
499270643,SCI LE RUISSEAU - ASSOCIATION DES RESSOURCES HUMAINES POUR L’ACCUEIL DANS LA VIENNE,Vivonne,86370,86,2022-12-20,2020-02-25,Autre arrêt de la Cour d'Appel,Arrêt de la Cour d'Appel,A202202463653
780341814,ASSOCIATION RESTAU VOULDY,Saint-Julien-les-Villas,10800,10,2020-08-18,2020-07-20,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202001592766
509317590,ASSOCIATION LE THEATRE DE LA RENCONTRE SCENIQUE,Bordeaux,33300,33,2022-12-14,2022-12-02,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202202422406
803343466,ASSOCIATION 1001 PRODSRECORDS,Authieux-Ratiéville,76690,76,2022-12-11,2022-12-01,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202202402196
820209872,ASSOCIATION LA MEUTE,Authieux-Ratiéville,76690,76,2022-12-11,2022-12-01,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202202402197
321692394,ASSOCIATION CULTURE ET EXPRESSIONS,Toulon,83000,83,2022-12-08,2022-11-28,Dépôt de l'état des créances,Avis de dépôt,A202202383467
507576627,L’ASSOCIATION RESEAU D’INGENIERIE SOCIALE POUR L’INSERTION ET L’EMPLOI,Fort-de-France,97200,972,2022-12-08,2022-11-28,Jugement de conversion en liquidation judiciaire,Jugement prononçant,A202202383631
789077799,ASSOCIATION MOTO-CLUB DU PEYRE,Saint-Maur,32300,32,2022-07-31,2022-07-19,Liste des créances nées après le jugement d'ouverture d'une procédure de liquidation judiciaire,Avis de dépôt,A202201471969
381218064,ASSOCIATION PASREL ENTREPRISE,Sainte-Clotilde,97490,974,2022-12-07,2022-11-22,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202202372003
821895794,ASSOCIATION JEUNESSE COMORIENS OCEAN INDIEN MOJA,Saint-Benoît,97470,974,2021-02-14,2021-01-19,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202100312874
419773213,ASSOCIATION SPORTIVE GOLFPART D’ALLAUCH (A.S.G.A.),Aix-en-Provence Cedex 3,13594,13,2022-12-06,2022-11-25,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202202362860
850852823,ASSOCIATION A CAT IN THE MOON,Paris,75014,75,2022-02-06,2022-01-20,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202200262263
447713926,ASSOCIATION CENTRE DE FORMATION D’APPRENTIS DE LA POISSONNERIE DU MARCHE INTERNATIONAL DE RUNGIS,Rungis,94150,94,2022-12-04,2022-11-15,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202202352763
306460791,ASSOCIATION SARCELLES JEUNES,Sarcelles,95200,95,2021-12-03,2021-11-23,Jugement prononçant la résolution du plan de redressement et la liquidation judiciaire,Extrait de jugement,A202102352836
402388714,"L’ASSOCIATION PROJET THELEME, LA SCI DOMAINE DU HOUVRE, LA SCEA LA COUR DE FRANCE",Pierrefitte-en-Auge,14130,14,2022-12-01,2022-10-20,Autre arrêt de la Cour d'Appel,Arrêt de la Cour d'Appel,A2022023313
814337242,ASSOCIATION ADMR DE GARGES LES GONESSE,Garges-lès-Gonesse,95140,95,2021-10-05,2021-09-23,Autre jugement prononçant,Jugement prononçant,A202101945768
404060865,association COMITE DES AMIS DE L’INSTITUT CULTUREL ITALIEN - COMAMICI,Grenoble,38000,38,2022-07-24,2022-07-11,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202201422218
491617742,ASSOCIATION GROUPEMENT D’EMPLOYEURS DE LA PLAINE DE KERVEYER,Cléder,29233,29,2022-11-29,2022-11-14,Jugement de clôture pour extinction du passif,Jugement de clôture,A202202313025
510306061,ASSOCIATION LA FRANCAISE D’ANIMATION,Nîmes,30900,30,2021-11-07,2021-10-21,Autre jugement prononçant,Jugement prononçant,A202102172302
429640485,ASSOCIATION GROUPEMENT D’EMPLOYEURS VERGERS VOISINS,Saint-Gilles,30800,30,2022-11-27,2022-11-17,Autre jugement prononçant,Jugement prononçant,A202202302462
402383889,Association HOCKEY SUR GLACE YONNAIS (HOGLY),La Roche-sur-Yon,85000,85,2020-09-27,2020-05-26,Dépôt de l'état des créances Loi de 1985,Avis de dépôt,A202001883457
352702039,Association CECOFIA,Marguerittes,30320,30,2021-10-20,2021-09-16,Liste des créances nées après le jugement d'ouverture d'une procédure de liquidation judiciaire,Avis de dépôt,A202102051703
820739027,ASSOCIATION GROUPEMENT D’EMPLOYEURS LA PLAINE AOX COTEAUX,Clairac,47320,47,2022-11-23,2022-10-20,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202202272155
782228019,ASSOCIATION ADESSA DU GRAND VILLENEUVOIS ADEDOM 47,Villeneuve-sur-Lot,47300,47,2022-08-16,2022-08-02,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202201582575
491530077,ASSOCIATION C Par L E S Mo,Montauban,82000,82,2022-11-22,2022-11-15,Jugement modifiant le plan de redressement,Extrait de jugement,A202202262796
393706817,ASSOCIATION SPORTS OUVRIERS,Armentières,59280,59,2022-11-22,2022-11-04,Autre jugement et ordonnance,Extrait de jugement,A202202262705
499882512,L’ASSOCIATION BEFFROIS MEDIATION FAMILIALE,Lille,59000,59,2022-11-22,2022-11-04,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202202262708
819433418,ASSOCIATION GROUPEMENT D’EMPLOYEURS SLBMO,Villenave,40110,40,2021-04-30,2021-04-06,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202100852627
434038998,ASSOCIATION ACTEURS DE L’ECONOMIE SOLIDAIRE,Marcq-en-Barœul,59700,59,2021-06-23,2021-05-21,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202101213392
484787379,ASSOCIATION AVANCE SERVICES,Vitry-sur-Seine,94400,94,2022-11-20,2022-11-08,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202202252376
407791680,ASSOCIATION LA COMPAGNIE D’AHAN,Saint-Sauflieu,80160,80,2022-11-20,2022-11-08,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202202252294
537927634,ASSOCIATION HARLEY DAVIDSON CLUB KELTIA,Ablon-sur-Seine,94480,94,2022-11-20,2022-11-08,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202202252377
483096400,ASSOCIATION LA REGIE DES QUARTIERS DE LAGABARE (AGIR BATIR REUSSIR POUR L’EMPLOI),Bègles,33130,33,2022-06-12,2022-06-03,Autre jugement prononçant,Jugement prononçant,A202201132030
450820550,ASSOCIATION REGIMARK,Vire,14500,14,2022-11-18,2022-10-31,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202202242728
414593673,ASSOCIATION SOHO MUSIC,Bordeaux,33000,33,2020-02-23,2020-02-07,Jugement de conversion en liquidation judiciaire,Jugement prononçant,A202000381445
797436359,ASSOCIATION ESPACE NANSOUTY,Bordeaux,33800,33,2022-03-24,2022-03-11,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202200592136
494579071,ASSOCIATION VACANCES LOISIRS JEUNES TESTERINES,La Teste-de-Buch,33260,33,2022-02-27,2022-02-11,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202200412110
423426501,ASSOCIATION GUADE FORMAT TRAVAILLEURS SOCIAUX,Les Abymes,97139,971,2022-11-17,2022-10-27,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202202232576
534598073,ASSOCIATION MENLA LING,Paris,75009,75,2022-11-17,2022-11-03,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202202232418
803588235,ASSOCIATION PEPS MAYOTTE,Mamoudzou,97600,976,2022-11-17,2022-02-11,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202202232582
380966283,Association EQUINIOXE,Paris,75012,71,2020-09-24,2020-09-14,Dépôt de l'état des créances,Avis de dépôt,A202001862441
433491107,ASSOCIATION COMITE REGIONAL SPORTS POUR TOUS - ILE DE LA REUNION,Le Piton-Saint-Leu,97424,974,2022-11-17,2022-10-25,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202202232581
534368139,ASSOCIATION HARAS DE LA MERLUCHERIE,Saint-Valérien,89150,89,2021-12-07,2021-11-22,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202102373003
819827288,ASSOCIATION KAIROS GE,Annequin,62149,62,2022-09-09,2021-07-06,Dépôt de l'état des créances,Avis de dépôt,A202201751990
793799800,ASSOCIATION MONTESSORI TOURBILLON DE JOIE,Entre-Deux,97414,974,2021-06-04,2021-04-20,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202101083938
442973475,ASSOCIATION AGENCE LOCALE DE L’ENERGIE ET DU CLIMAT DE L’EURE,Louviers,27400,27,2022-11-08,2022-10-17,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202202172462
448498790,ASSOCIATION L’ESCALE,Grenoble,38100,38,2021-02-16,2021-01-28,Dépôt de l'état de collocation,Avis de dépôt,A202100324951
392612941,L’ASSOCIATION AIDE FAMILIALE POPULAIRE “A.A.F.P. DU VAL D’OISE”,Ennery,95300,95,2020-01-24,2019-10-07,Dépôt de l'état des créances,Avis de dépôt,A202000173006
351813522,ASSOCIATION ECOLE DE MUSIQUE ET DE DANSE DE PIA,Pia,66380,66,2021-11-17,2021-11-04,Autre jugement prononçant,Jugement prononçant,A202102233221
512341462,ASSOCIATION REGIONALE DE FORMATION ET D’INFORMATION EN SANTE AU TRAVAIL,Quimper,29000,29,2022-01-14,2021-12-07,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202200101856
349965798,Association MONTMARTRE UN VILLAGE,Paris,75018,75,2020-09-02,2020-08-13,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A20200170998
399423367,ASSOCIATION COMPAGNIE FLEX,Nancy,54000,54,2021-07-30,2021-07-15,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202101472312
405357302,ASSOCIATION CHOUVAL BWA KILTIREL - CBK,Le Marin,97290,972,2022-11-03,2022-09-27,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A20220214265
493510853,ASSOCIATION NATHAN ET DENIS CARAIBES,Fort-de-France,97200,972,2022-11-03,2022-09-27,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A20220214266
442672812,ASSOCIATION “MEDICIS”,Rennes,35000,35,2022-06-24,2022-06-07,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202201221614
852153477,ASSOCIATION MAM’ANS LIONNES,Grues,85580,85,2021-09-30,2021-09-16,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202101912037
379629389,ASSOCIATION FAMILLES RURALES AFR LE CAMPAGNOL,Rosières,43800,43,2022-10-26,2022-10-13,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202202082518
438376022,ASSOCIATION UNIFIEE DU COLLEGE CEVENOL,Le Chambon-sur-Lignon,43400,43,2021-12-30,2021-12-08,Dépôt de l'état de collocation,Avis de dépôt,A202102541798
449672559,ASSOCIATION COURLYGONES,Villeurbanne,69100,69,2022-04-28,2022-04-12,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202200832016
305395295,ASSOCIATION FDGDON 13,Arles,13200,13,2021-08-06,2021-07-22,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202101521752
534548771,ASSOCIATION SEW & LAINE,Bègles,33130,33,2021-07-20,2021-04-26,Dépôt de l'état des créances,Avis de dépôt,A202101392824
837904788,ASSOCIATION GROUPEMENT D’EMPLOYEURS DE BERGONZAT,Saint-Paul-d'Espis,82400,82,2021-08-04,2021-07-22,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202101503003
450132089,ASSOCIATION DOMIPRO SERVICES 31,Castanet-Tolosan,31320,31,2022-02-06,2022-01-25,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202200261539
494985088,ASSOCIATION RAYON DE SOLEIL 33,Bordeaux,33200,33,2022-10-16,2022-10-07,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202202011859
537452658,ASSOCIATION MIROIR,Epinay-sur-Seine,93800,93,2022-10-16,2022-10-06,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202202012188
795370873,ASSOCIATION COLIBRIDANSEVOYAGE,Saint Jean de Monts,85160,85,2021-08-27,2021-08-11,Dépôt de l'état des créances,Avis de dépôt,A202101671306
809163215,ASSOCIATION ETOILE SPORTIVE,Perpignan,66000,66,2020-07-23,2020-07-02,Autre jugement prononçant,Jugement prononçant,A202001411075
789963881,ASSOCIATION MEDITERRANNEENNE DE RENOVATION DES SIEGES,Solliès-Pont,83210,83,2020-10-14,2020-10-01,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202002001215
424716165,ASSOCIATION TM 71,Fontanès-de-Sault,11140,11,2022-10-13,2022-09-29,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202201991295
439654245,ASSOCIATION LES HELICONIAS DU LAMENTIN,Le Lamentin,97232,972,2021-08-15,2021-07-20,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202101581629
538233073,ASSOCIATION GESTION RIE AURELIUM,Boulogne-Billancourt,92100,92,2022-10-12,2022-09-23,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202201982668
378618102,ASSOCIATION LES FRIPOUNETS DU LAMENTIN,Le Lamentin,97232,972,2021-08-15,2021-07-20,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202101581628
792543100,ASSOCIATION NATIONALE DE PROMOTIONS DES PREMIERS SECOURS,Roanne,42300,42,2022-10-09,2022-09-08,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202201961917
751354184,ASSOCIATION TI CHODIE,Les Abymes,97139,971,2022-10-07,2022-09-22,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202201952576
511181562,ASSOCIATION ORIGINE CARAIBES,Le Gosier,97190,971,2022-10-07,2022-09-22,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202201952573
537539868,ASSOCIATION ACTION JEUNESSE ANTILLAISE,Petit-Bourg,97170,971,2022-10-07,2022-09-22,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202201952570
775648009,ASSOCIATION ENTREPRISE & PERSONNEL,Paris,75011,75,2021-12-14,2021-12-02,Jugement d'ouverture d'une procédure de sauvegarde,Jugement d'ouverture,A202102423637
532941192,ASSOCIATION CITOYENNES INTERCULTURELLES DE PARIS 20 EME (CIP 20),Paris,75020,75,2022-07-13,2022-06-30,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202201352618
502179294,ASSOCIATION AL MASRYAH,Sainte-Anne,97180,971,2022-10-07,2022-09-22,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202201952571
807585278,ASSOCIATION SIRI 02,Morne-à-l'Eau,97111,971,2022-10-07,2022-09-22,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202201952575
451185243,ASSOCIATION NIHON BUDO KAN ANBK,Paris,75020,75,2022-10-07,2022-09-15,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202201952358
808967996,ASSOCIATION PRESTA SWING,Baie-Mahault,97122,971,2022-10-07,2022-09-22,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202201952574
442925681,ASSOCIATION LES CAPUCINES,La Rivière-Saint-Sauveur,14600,14,2022-10-07,2022-09-23,Dépôt de l'état des créances,Avis de dépôt,A202201951648
750519340,ASSOCIATION LIB’AIR T,Sainte-Anne,97180,971,2022-10-07,2022-09-22,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202201952572
752161265,ASSOCIATION CENTRE DES FESTIVALS FRANCE-RUSSIE,Bordeaux,33200,33,2022-10-06,2022-09-23,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202201942006
829440817,ASSOCIATION CENTRE DE SANTE DENTAIRE LIRIDENT,Toulouse,31000,31,2022-10-05,2022-09-27,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202201932970
534246715,ASSOCIATION AIDE AUX MAJEURS PROTEGES,Hamel,59151,59,2022-10-05,2022-09-22,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202201933146
881149017,"ASSOCIATION PEACH (PLATEFORME D’ECHANGES, D’ACCOMPAGNEMENTS ET DE CONSEILS AU HANDICAP)",Toulouse,31300,31,2022-02-22,2022-02-08,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202200373203
391054525,ASSOCIATION DE PARENTS D’ELEVES ECOLE ELEMENTAIRE JEAN BAPTISTE BOSSARD,Sainte-Clotilde,97490,974,2020-02-26,2020-02-04,Autre jugement prononçant,Jugement prononçant,A202000402872
522108059,ASSOCIATION PÔLE D’EXCELLENCE REGIONAL AGROLIMENTAIRE DU NORD PAS DE CALAIS,Arras,62000,62,2021-08-05,2021-07-22,Autre jugement prononçant,Jugement prononçant,A202101512328
794275396,ASSOCIATION DE PREVENTION SPECIALISEE EN YVELINES,Les Mureaux,78130,78,2022-09-30,2022-09-19,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202201902318
479895021,ASSOCIATION PARLEZ CITES,Le Kremlin-Bicêtre,94270,94,2022-09-29,2022-05-10,Autre jugement de clôture,Jugement de clôture,A202201892452
525102141,L’ASSOCIATION LES MILLES CHANDELLES,Luzarches,95270,95,2020-10-02,2020-08-19,Dépôt de l'état des créances,Avis de dépôt,A202001922807
433157468,ASSOCIATION MEYNES EN MUSIQUE,Meynes,30840,30,2020-09-24,2020-09-10,Autre jugement prononçant,Jugement prononçant,A202001862264
348476102,ASSOCIATION SCENE ARTS DANSE,Combs-la-Ville,77380,77,2021-08-08,2021-07-28,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202101531706
333488427,ASSOCIATION ICOSAEDRE DANSE THEATRE,Reims,51100,51,2022-02-08,2022-01-14,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202200273842
402103295,ASSOCIATION SAINTE MARIE TENNIS CLUB,Sainte-Marie,97438,974,2021-06-27,2021-06-08,Autre jugement prononçant,Jugement prononçant,A202101242401
538050360,ASSOCIATION LES BOBINES SAUVAGES,Toulouse,31100,31,2021-06-23,2021-02-10,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202101213250
510413917,ASSOCIATION INTER-ENTREPRISE POUR LA RESTAURATION COLLECTIVE DE L’ATRIUM ET TOUR LILLEUROPE,Euralille,59777,59,2022-09-21,2022-09-02,Autre jugement prononçant,Jugement prononçant,A202201831349
438254633,ASSOCIATION SPORTIVE DES BONS AMIS,La Rivière,97421,974,2021-04-16,2021-03-09,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202100752799
344237052,ASSOCIATION SPORTIVE SAINT LOUISIENNE,Saint-Louis,97450,974,2021-06-15,2021-05-04,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202101155327
350356952,ASSOCIATION DE CONSEILS ET DE FORMATION DES PROFESSIONNELS DE SANTE,Paris,75009,75,2020-07-24,2020-05-28,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202001423626
518118088,ASSOCIATION CRECHE PARENTALE DU SENTIER,Paris,75002,75,2022-09-11,2022-09-01,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202201761527
515064129,ASSOCIATION FOOTBALL CLUB NIMES ATHLETICS,Nîmes,30900,30,2022-06-30,2022-06-16,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202201261813
409438686,ASSOCIATION SPORTS UNIVERSITE NIMES OMNISPORTS,Nîmes,30000,30,2022-09-04,2022-07-12,Dépôt de l'état de collocation,Avis de dépôt,A202201711595
880857024,ASSOCIATION RR CRYPTO,Quétigny,21800,21,2021-07-31,2021-07-09,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202101481928
817761034,ASSOCIATION LES AMIS DE LA FONDATION MANUEL RIVERA - ORTIZ,Arles,13200,13,2022-03-10,2022-02-10,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202200491856
342105871,ASSOCIATION DES AMIS DE LA RENAISSANCE,Rouen,76100,76,2022-08-18,2022-08-11,Jugement modifiant le plan de continuation,Extrait de jugement,A202201592149
383963279,ASSOCIATION LES P’TITS LOUPS,Antony,92160,92,2022-08-18,2022-07-08,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202201592209
813657475,ASSOCIATION PROM SERVICES,Villefranche-sur-Saône,69400,69,2020-06-28,2020-05-18,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202001241746
412919441,ASSOCIATION AFR LA DOUCHE HEURE,Garons,30128,30,2022-08-09,2022-07-26,Dépôt de l'état des créances,Avis de dépôt,A202201533429
440289247,ASSOCIATION ENVIE 2E CHAMPAGNE ARDENNE,Reims,51100,51,2020-10-18,2020-03-09,Dépôt de l'état des créances,Avis de dépôt,A202002032920
352510432,ASSOCIATION ARCADIE,Poitiers,86000,86,2022-08-04,2022-07-15,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202201502228
314174814,ASSOCIATION MARTINIQUAISE TOURISME ESPACE RURAL,Fort-de-France,97200,972,2022-04-17,2022-04-05,Jugement d'ouverture d'une procédure de redressement judiciaire,Jugement d'ouverture,A202200762337
801052234,ASSOCIATION DIFFERENTS MAIS UNIS POUR UN OBJECTIF,L'Etang-Salé,97427,974,2022-07-31,2022-07-12,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202201472222
909011710,ASSOCIATION TROYES DECIBELS,Saint-Julien-les-Villas,10800,10,2022-07-29,2022-07-18,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202201461794
332898501,ASSOCIATION DES AMIS DU CENTRE CULTUREL LAURENT CASANOVA,Sartène,20100,2A,2022-07-28,2022-07-12,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202201451966
414802769,ASSOCIATION ARIADA,Rouen,76100,76,2022-07-28,2022-07-13,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202201452217
830852653,ASSOCIATION SYNERGIE ACTIV,Beauvais,60000,60,2022-07-28,2022-07-12,Autre jugement prononçant,Jugement prononçant,A202201452128
824214944,ASSOCIATION ANIMATION DEVELOPPEMENT ET SOLIDARITE,Le Robert,97231,972,2021-08-15,2021-06-15,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202101581626
531977569,ASSOCIATION ACTION PRO NETTOYAGE,Saint-Denis,97400,974,2022-07-27,2022-06-21,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202201442614
781848346,ASSOCIATION CENTRE AIDE FAMILIALE,Bordeaux,33300,33,2020-08-18,2020-08-04,Jugement d'ouverture d'une procédure de sauvegarde,Jugement d'ouverture,A202001592794
831643457,ASSOCIATION MIAM MIAM MIAM,Balan,01360,01,2022-07-27,2022-07-08,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202201442286
399445352,ASSOCIATION JUDO PARIS CENTRE,Paris,75001,75,2022-07-27,2022-07-07,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202201442523
792678112,L’ASSOCIATION POMME LIANE ET CANNELLE,Ducos,97224,972,2021-03-04,2020-12-22,Autre jugement et ordonnance,Extrait de jugement,A202100443217
530445105,ASSOCIATION GUEULE D’AMOUR,Mamoudzou,97600,976,2022-07-24,2022-07-01,Autre jugement prononçant,Jugement prononçant,A202201422587
505284968,ASSOCIATION EATS,Caumont-l'Eventé,14240,14,2022-07-24,2022-07-08,Jugement de clôture pour insuffisance d'actif,Jugement de clôture,A202201422110
853380368,EDEN ASSOCIATION,Marseille,13006,13,2022-07-24,2022-07-12,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202201422065
883499428,ASSOCIATION FR DE COMPETITION DE CERCEAU AERIEN,Tarnos,40220,40,2022-02-13,2022-01-24,Jugement d'ouverture de liquidation judiciaire,Jugement d'ouverture,A202200312359
325486090,ASSOCIATION COMITE DEPARTEMENTAL D’EDUCATION POUR LA SANTE DES PYRENEES-ORIENTALES,Perpignan,66000,66,2021-11-17,2021-11-04,Autre jugement et ordonnance,Extrait de jugement,A202102233222
